SourceFile,FileName,GPSLatitude,GPSLongitude
images/LAmetro-D-line-corridor_2026-03-14_149.jpg,LAmetro-D-line-corridor_2026-03-14_149.jpg,34.0622222222222,-118.343125
images/LAmetro-D-line-corridor_2026-04-10_709.jpg,LAmetro-D-line-corridor_2026-04-10_709.jpg,34.0518444444444,-118.344313888889
images/LAmetro-D-line-corridor_2026-03-14_148.jpg,LAmetro-D-line-corridor_2026-03-14_148.jpg,34.0622361111111,-118.344627777778
images/LAmetro-D-line-corridor_2026-03-14_160.jpg,LAmetro-D-line-corridor_2026-03-14_160.jpg,34.0772638888889,-118.312308333333
images/LAmetro-D-line-corridor_2026-04-10_721.jpg,LAmetro-D-line-corridor_2026-04-10_721.jpg,34.0812833333333,-118.344177777778
images/LAmetro-D-line-corridor_2026-04-10_735.jpg,LAmetro-D-line-corridor_2026-04-10_735.jpg,34.0618138888889,-118.320213888889
images/LAmetro-D-line-corridor_2026-03-14_174.jpg,LAmetro-D-line-corridor_2026-03-14_174.jpg,34.0659138888889,-118.379311111111
images/LAmetro-D-line-corridor_2026-03-24_133.jpg,LAmetro-D-line-corridor_2026-03-24_133.jpg,34.0624555555556,-118.352555555556
images/LAmetro-D-line-corridor_2026-04-10_523.jpg,LAmetro-D-line-corridor_2026-04-10_523.jpg,34.0525027777778,-118.371391666667
images/LAmetro-D-line-corridor_2026-04-13_386.jpg,LAmetro-D-line-corridor_2026-04-13_386.jpg,34.0623972222222,-118.348166666667
images/LAmetro-D-line-corridor_2026-04-11_042.jpg,LAmetro-D-line-corridor_2026-04-11_042.jpg,34.0694722222222,-118.349205555556
images/LAmetro-D-line-corridor_2026-04-10_537.jpg,LAmetro-D-line-corridor_2026-04-10_537.jpg,34.0670555555556,-118.386566666667
images/LAmetro-D-line-corridor_2026-04-13_379.jpg,LAmetro-D-line-corridor_2026-04-13_379.jpg,34.0637583333333,-118.367255555556
images/LAmetro-D-line-corridor_2026-03-13_108.jpg,LAmetro-D-line-corridor_2026-03-13_108.jpg,34.0573833333333,-118.309075
images/LAmetro-D-line-corridor_2026-04-13_423.jpg,LAmetro-D-line-corridor_2026-04-13_423.jpg,34.0618694444444,-118.318413888889
